            Unix Timestamp,               UTC_Date_&_Time,                 Colombia Time,       Battery,   Temperature,           PAR,  Acceleration X,  Acceleration Y,  Acceleration Z
1678903620,           2023-03-15 18:07:00,           2023-03-15 13:07:00,3.54,27.128,435.6,1291,100,216
1678904520,           2023-03-15 18:22:00,           2023-03-15 13:22:00,3.54,27.152,541.6,1287,100,216
1678905420,           2023-03-15 18:37:00,           2023-03-15 13:37:00,3.54,27.169,602.4,1292,102,206
1678906320,           2023-03-15 18:52:00,           2023-03-15 13:52:00,3.54,27.194,361.5,1287,99,220
1678907220,           2023-03-15 19:07:00,           2023-03-15 14:07:00,3.54,27.177,182,1287,97,216
1678908120,           2023-03-15 19:22:00,           2023-03-15 14:22:00,3.54,27.161,169.7,1288,102,216
1678909020,           2023-03-15 19:37:00,           2023-03-15 14:37:00,3.54,27.152,294,1288,100,216
1678909920,           2023-03-15 19:52:00,           2023-03-15 14:52:00,3.54,27.177,443.2,1288,100,220
1678910820,           2023-03-15 20:07:00,           2023-03-15 15:07:00,3.54,27.177,451.5,1286,102,220
1678911720,           2023-03-15 20:22:00,           2023-03-15 15:22:00,3.54,27.202,364.8,1287,102,220
1678912620,           2023-03-15 20:37:00,           2023-03-15 15:37:00,3.54,27.194,232,1286,100,216
1678913520,           2023-03-15 20:52:00,           2023-03-15 15:52:00,3.54,27.202,162.1,1287,99,217
1678914420,           2023-03-15 21:07:00,           2023-03-15 16:07:00,3.54,27.21,143.3,1287,102,216
1678915320,           2023-03-15 21:22:00,           2023-03-15 16:22:00,3.54,27.185,139.7,1287,100,216
1678916220,           2023-03-15 21:37:00,           2023-03-15 16:37:00,3.54,27.177,140.7,1286,100,224
1678917120,           2023-03-15 21:52:00,           2023-03-15 16:52:00,3.54,27.202,135.5,1287,100,219
1678918020,           2023-03-15 22:07:00,           2023-03-15 17:07:00,3.54,27.21,108,1284,100,220
1678918920,           2023-03-15 22:22:00,           2023-03-15 17:22:00,3.54,27.21,119.2,1289,102,220
1678919820,           2023-03-15 22:37:00,           2023-03-15 17:37:00,3.54,27.218,88.4,1292,99,214
1678920720,           2023-03-15 22:52:00,           2023-03-15 17:52:00,3.54,27.21,63.6,1287,102,216
1678921620,           2023-03-15 23:07:00,           2023-03-15 18:07:00,3.54,27.185,35.1,1287,100,220
1678922520,           2023-03-15 23:22:00,           2023-03-15 18:22:00,3.54,27.152,5.6,1287,102,224
1678923420,           2023-03-15 23:37:00,           2023-03-15 18:37:00,3.54,27.136,1.1,1223,71,281
1678924320,           2023-03-15 23:52:00,           2023-03-15 18:52:00,3.54,27.144,-0.1,1288,100,216
1678925220,           2023-03-16 00:07:00,           2023-03-15 19:07:00,3.54,27.144,0.3,1288,100,222
1678926120,           2023-03-16 00:22:00,           2023-03-15 19:22:00,3.54,27.136,-0.2,1287,99,220
1678927020,           2023-03-16 00:37:00,           2023-03-15 19:37:00,3.54,27.136,0.2,1287,102,216
1678927920,           2023-03-16 00:52:00,           2023-03-15 19:52:00,3.54,27.169,0.1,1288,102,216
1678928820,           2023-03-16 01:07:00,           2023-03-15 20:07:00,3.54,27.185,-0.1,1288,100,214
1678929720,           2023-03-16 01:22:00,           2023-03-15 20:22:00,3.54,27.194,0,1287,99,222
1678930620,           2023-03-16 01:37:00,           2023-03-15 20:37:00,3.54,27.194,-0.1,1294,100,204
1678931520,           2023-03-16 01:52:00,           2023-03-15 20:52:00,3.54,27.185,-0.3,1286,100,220
1678932420,           2023-03-16 02:07:00,           2023-03-15 21:07:00,3.54,27.161,-0.3,1287,100,214
1678933320,           2023-03-16 02:22:00,           2023-03-15 21:22:00,3.54,27.185,-0.2,1289,102,214
1678934220,           2023-03-16 02:37:00,           2023-03-15 21:37:00,3.54,27.194,-0.3,1289,100,208
1678935120,           2023-03-16 02:52:00,           2023-03-15 21:52:00,3.54,27.194,-0.1,1283,100,222
1678936020,           2023-03-16 03:07:00,           2023-03-15 22:07:00,3.54,27.194,0,1288,97,224
1678936920,           2023-03-16 03:22:00,           2023-03-15 22:22:00,3.54,27.218,-0.3,1287,99,216
1678937820,           2023-03-16 03:37:00,           2023-03-15 22:37:00,3.54,27.218,-0.1,1286,102,220
1678938720,           2023-03-16 03:52:00,           2023-03-15 22:52:00,3.54,27.218,-0.2,1287,100,220
1678939620,           2023-03-16 04:07:00,           2023-03-15 23:07:00,3.54,27.218,-0.3,1286,102,220
1678940520,           2023-03-16 04:22:00,           2023-03-15 23:22:00,3.54,27.218,-0.5,1287,100,216
1678941420,           2023-03-16 04:37:00,           2023-03-15 23:37:00,3.54,27.21,-0.1,1287,99,216
1678942320,           2023-03-16 04:52:00,           2023-03-15 23:52:00,3.54,27.194,-0.1,1287,100,220
1678943220,           2023-03-16 05:07:00,           2023-03-16 00:07:00,3.54,27.177,-0.2,1287,103,216
1678944120,           2023-03-16 05:22:00,           2023-03-16 00:22:00,3.54,27.185,0.1,1288,102,220
1678945020,           2023-03-16 05:37:00,           2023-03-16 00:37:00,3.54,27.177,-0.2,1289,100,214
1678945920,           2023-03-16 05:52:00,           2023-03-16 00:52:00,3.54,27.152,-0.1,1288,99,224
1678946820,           2023-03-16 06:07:00,           2023-03-16 01:07:00,3.54,27.185,0,1287,100,224
1678947720,           2023-03-16 06:22:00,           2023-03-16 01:22:00,3.54,27.194,-0.1,1286,103,220
1678948620,           2023-03-16 06:37:00,           2023-03-16 01:37:00,3.54,27.185,0,1283,104,220
1678949520,           2023-03-16 06:52:00,           2023-03-16 01:52:00,3.54,27.194,0.1,1288,99,216
1678950420,           2023-03-16 07:07:00,           2023-03-16 02:07:00,3.54,27.185,0,1287,102,216
1678951320,           2023-03-16 07:22:00,           2023-03-16 02:22:00,3.54,27.185,-0.3,1287,99,220
1678952220,           2023-03-16 07:37:00,           2023-03-16 02:37:00,3.54,27.161,-0.1,1288,100,216
1678953120,           2023-03-16 07:52:00,           2023-03-16 02:52:00,3.54,27.152,-0.1,1287,103,217
1678954020,           2023-03-16 08:07:00,           2023-03-16 03:07:00,3.54,27.128,0,1287,99,220
1678954920,           2023-03-16 08:22:00,           2023-03-16 03:22:00,3.54,27.152,0,1287,100,217
1678955820,           2023-03-16 08:37:00,           2023-03-16 03:37:00,3.54,27.119,-0.1,1287,102,216
1678956720,           2023-03-16 08:52:00,           2023-03-16 03:52:00,3.54,27.144,0,1288,102,216
1678957620,           2023-03-16 09:07:00,           2023-03-16 04:07:00,3.54,27.111,-0.1,1232,76,280
1678958520,           2023-03-16 09:22:00,           2023-03-16 04:22:00,3.54,27.111,-0.2,1287,99,220
1678959420,           2023-03-16 09:37:00,           2023-03-16 04:37:00,3.54,27.094,-0.3,1288,102,217
1678960320,           2023-03-16 09:52:00,           2023-03-16 04:52:00,3.54,27.103,0,1288,102,217
1678961220,           2023-03-16 10:07:00,           2023-03-16 05:07:00,3.54,27.111,-0.3,1292,102,214
1678962120,           2023-03-16 10:22:00,           2023-03-16 05:22:00,3.54,27.136,-0.2,1287,97,224
1678963020,           2023-03-16 10:37:00,           2023-03-16 05:37:00,3.54,27.111,-0.2,1225,76,284
1678963920,           2023-03-16 10:52:00,           2023-03-16 05:52:00,3.54,27.078,-0.2,1292,102,207
1678964820,           2023-03-16 11:07:00,           2023-03-16 06:07:00,3.54,27.07,-0.1,1287,99,220
1678965720,           2023-03-16 11:22:00,           2023-03-16 06:22:00,3.54,27.053,0.3,1287,102,220
1678966620,           2023-03-16 11:37:00,           2023-03-16 06:37:00,3.54,27.037,2.2,1219,71,284
1678967520,           2023-03-16 11:52:00,           2023-03-16 06:52:00,3.54,27.02,5.5,1287,99,220
1678968420,           2023-03-16 12:07:00,           2023-03-16 07:07:00,3.54,27.02,7.4,1287,100,220
1678969320,           2023-03-16 12:22:00,           2023-03-16 07:22:00,3.54,27.012,9.9,1286,100,216
1678970220,           2023-03-16 12:37:00,           2023-03-16 07:37:00,3.54,27.004,15.5,1287,100,220
1678971120,           2023-03-16 12:52:00,           2023-03-16 07:52:00,3.54,26.995,23.3,1288,102,216
1678972020,           2023-03-16 13:07:00,           2023-03-16 08:07:00,3.54,26.987,29.8,1286,99,222
1678972920,           2023-03-16 13:22:00,           2023-03-16 08:22:00,3.54,26.962,43.5,1287,102,220
1678973820,           2023-03-16 13:37:00,           2023-03-16 08:37:00,3.54,26.962,41.8,1287,100,220
1678974720,           2023-03-16 13:52:00,           2023-03-16 08:52:00,3.54,26.971,98.5,1287,100,220
1678975620,           2023-03-16 14:07:00,           2023-03-16 09:07:00,3.54,26.979,116.5,1223,72,280
1678976520,           2023-03-16 14:22:00,           2023-03-16 09:22:00,3.54,26.987,149.6,1287,102,220
1678977420,           2023-03-16 14:37:00,           2023-03-16 09:37:00,3.54,27.004,118.5,1296,76,216
1678978320,           2023-03-16 14:52:00,           2023-03-16 09:52:00,3.54,27.012,138.2,1288,102,216
1678979220,           2023-03-16 15:07:00,           2023-03-16 10:07:00,3.54,27.012,103,1288,100,220
1678980120,           2023-03-16 15:22:00,           2023-03-16 10:22:00,3.54,27.012,99.2,1286,102,216
1678981020,           2023-03-16 15:37:00,           2023-03-16 10:37:00,3.54,27.02,226.9,1287,102,224
1678981920,           2023-03-16 15:52:00,           2023-03-16 10:52:00,3.54,27.004,222.5,1287,102,220
1678982820,           2023-03-16 16:07:00,           2023-03-16 11:07:00,3.54,27.028,249.1,1288,100,216
1678983720,           2023-03-16 16:22:00,           2023-03-16 11:22:00,3.54,27.012,120.9,1287,102,220
1678984620,           2023-03-16 16:37:00,           2023-03-16 11:37:00,3.54,27.037,98.8,1291,102,214
1678985520,           2023-03-16 16:52:00,           2023-03-16 11:52:00,3.54,27.012,267.4,1291,103,211
1678986420,           2023-03-16 17:07:00,           2023-03-16 12:07:00,3.54,27.004,249.5,1284,103,220
1678987320,           2023-03-16 17:22:00,           2023-03-16 12:22:00,3.54,27.004,68.1,1287,102,216
1678988220,           2023-03-16 17:37:00,           2023-03-16 12:37:00,3.54,26.995,185.8,1289,102,214
1678989120,           2023-03-16 17:52:00,           2023-03-16 12:52:00,3.54,26.995,178.5,1287,103,216
1678990020,           2023-03-16 18:07:00,           2023-03-16 13:07:00,3.54,26.995,98.6,1286,103,217
1678990920,           2023-03-16 18:22:00,           2023-03-16 13:22:00,3.54,27.004,234.1,1289,102,216
1678991820,           2023-03-16 18:37:00,           2023-03-16 13:37:00,3.54,27.02,299.1,1230,76,281
1678992720,           2023-03-16 18:52:00,           2023-03-16 13:52:00,3.54,27.028,304,1286,102,216
1678993620,           2023-03-16 19:07:00,           2023-03-16 14:07:00,3.54,27.012,131.9,1287,103,217
1678994520,           2023-03-16 19:22:00,           2023-03-16 14:22:00,3.54,27.012,330.3,1288,102,214
1678995420,           2023-03-16 19:37:00,           2023-03-16 14:37:00,3.54,27.045,210.1,1288,102,214
1678996320,           2023-03-16 19:52:00,           2023-03-16 14:52:00,3.54,27.028,108,1287,104,216
1678997220,           2023-03-16 20:07:00,           2023-03-16 15:07:00,3.54,27.037,155.7,1287,99,216
1678998120,           2023-03-16 20:22:00,           2023-03-16 15:22:00,3.54,27.045,86.6,1292,102,211
1678999020,           2023-03-16 20:37:00,           2023-03-16 15:37:00,3.54,27.045,91.2,1289,103,208
1678999920,           2023-03-16 20:52:00,           2023-03-16 15:52:00,3.54,27.028,92.4,1287,103,220
1679000820,           2023-03-16 21:07:00,           2023-03-16 16:07:00,3.54,27.045,163.4,1287,102,220
1679001720,           2023-03-16 21:22:00,           2023-03-16 16:22:00,3.54,27.037,66.5,1292,102,208
1679002620,           2023-03-16 21:37:00,           2023-03-16 16:37:00,3.54,27.02,126.9,1223,72,281
1679003520,           2023-03-16 21:52:00,           2023-03-16 16:52:00,3.54,27.02,91.8,1287,102,220
1679004420,           2023-03-16 22:07:00,           2023-03-16 17:07:00,3.54,27.028,47.3,1287,99,220
1679005320,           2023-03-16 22:22:00,           2023-03-16 17:22:00,3.54,26.995,55.9,1288,103,216
1679006220,           2023-03-16 22:37:00,           2023-03-16 17:37:00,3.54,27.012,32.7,1219,71,284
1679007120,           2023-03-16 22:52:00,           2023-03-16 17:52:00,3.54,27.004,23.5,1288,102,216
1679008020,           2023-03-16 23:07:00,           2023-03-16 18:07:00,3.54,27.004,11.2,1288,102,216
1679008920,           2023-03-16 23:22:00,           2023-03-16 18:22:00,3.54,27.004,4.2,1287,100,220
1679009820,           2023-03-16 23:37:00,           2023-03-16 18:37:00,3.54,27.012,0.4,1287,100,219
1679010720,           2023-03-16 23:52:00,           2023-03-16 18:52:00,3.54,27.012,0.1,1219,72,284
1679011620,           2023-03-17 00:07:00,           2023-03-16 19:07:00,3.54,27.012,-0.1,1295,96,199
1679012520,           2023-03-17 00:22:00,           2023-03-16 19:22:00,3.54,26.979,-0.3,1224,72,281
1679013420,           2023-03-17 00:37:00,           2023-03-16 19:37:00,3.54,27.004,-0.1,1287,100,216
1679014320,           2023-03-17 00:52:00,           2023-03-16 19:52:00,3.54,26.995,-0.2,1289,104,217
1679015220,           2023-03-17 01:07:00,           2023-03-16 20:07:00,3.54,26.987,-0.2,1216,71,286
1679016120,           2023-03-17 01:22:00,           2023-03-16 20:22:00,3.54,26.979,0,1231,76,284
1679017020,           2023-03-17 01:37:00,           2023-03-16 20:37:00,3.54,26.979,-0.4,1287,102,217
1679017920,           2023-03-17 01:52:00,           2023-03-16 20:52:00,3.54,26.987,-0.1,1291,102,214
1679018820,           2023-03-17 02:07:00,           2023-03-16 21:07:00,3.54,26.954,-0.1,1287,102,216
1679019720,           2023-03-17 02:22:00,           2023-03-16 21:22:00,3.54,26.971,-0.2,1223,72,284
1679020620,           2023-03-17 02:37:00,           2023-03-16 21:37:00,3.54,26.971,-0.1,1288,102,216
1679021520,           2023-03-17 02:52:00,           2023-03-16 21:52:00,3.54,26.971,-0.3,1222,72,286
1679022420,           2023-03-17 03:07:00,           2023-03-16 22:07:00,3.54,26.971,0,1288,102,216
1679023320,           2023-03-17 03:22:00,           2023-03-16 22:22:00,3.54,26.962,-0.3,1295,102,201
1679024220,           2023-03-17 03:37:00,           2023-03-16 22:37:00,3.54,26.954,-0.1,1297,78,208
1679025120,           2023-03-17 03:52:00,           2023-03-16 22:52:00,3.54,26.946,-0.2,1219,72,284
1679026020,           2023-03-17 04:07:00,           2023-03-16 23:07:00,3.54,26.962,0,1287,102,216
1679026920,           2023-03-17 04:22:00,           2023-03-16 23:22:00,3.54,26.954,-0.2,1224,76,284
1679027820,           2023-03-17 04:37:00,           2023-03-16 23:37:00,3.54,26.962,-0.2,1291,104,212
1679028720,           2023-03-17 04:52:00,           2023-03-16 23:52:00,3.54,26.929,-0.1,1287,103,220
1679029620,           2023-03-17 05:07:00,           2023-03-17 00:07:00,3.54,26.929,0,1289,103,214
1679030520,           2023-03-17 05:22:00,           2023-03-17 00:22:00,3.54,26.913,0,1296,84,206
1679031420,           2023-03-17 05:37:00,           2023-03-17 00:37:00,3.54,26.904,-0.2,1299,79,208
1679032320,           2023-03-17 05:52:00,           2023-03-17 00:52:00,3.54,26.904,-0.2,1289,102,209
1679033220,           2023-03-17 06:07:00,           2023-03-17 01:07:00,3.54,26.88,-0.1,1223,72,284
1679034120,           2023-03-17 06:22:00,           2023-03-17 01:22:00,3.54,26.888,0,1289,100,217
1679035020,           2023-03-17 06:37:00,           2023-03-17 01:37:00,3.54,26.888,-0.3,1287,102,224
1679035920,           2023-03-17 06:52:00,           2023-03-17 01:52:00,3.54,26.871,-0.1,1287,104,216
1679036820,           2023-03-17 07:07:00,           2023-03-17 02:07:00,3.54,26.863,-0.1,1289,103,211
1679037720,           2023-03-17 07:22:00,           2023-03-17 02:22:00,3.54,26.871,-0.2,1216,72,284
1679038620,           2023-03-17 07:37:00,           2023-03-17 02:37:00,3.54,26.855,0.1,1287,102,220
1679039520,           2023-03-17 07:52:00,           2023-03-17 02:52:00,3.54,26.863,-0.2,1287,102,224
1679040420,           2023-03-17 08:07:00,           2023-03-17 03:07:00,3.54,26.847,-0.2,1231,76,282
1679041320,           2023-03-17 08:22:00,           2023-03-17 03:22:00,3.54,26.855,0.2,1287,102,217
1679042220,           2023-03-17 08:37:00,           2023-03-17 03:37:00,3.54,26.871,0.1,1219,72,284
1679043120,           2023-03-17 08:52:00,           2023-03-17 03:52:00,3.54,26.83,-0.3,1222,72,287
1679044020,           2023-03-17 09:07:00,           2023-03-17 04:07:00,3.54,26.83,-0.2,1220,72,284
1679044920,           2023-03-17 09:22:00,           2023-03-17 04:22:00,3.54,26.838,-0.2,1287,102,224
1679045820,           2023-03-17 09:37:00,           2023-03-17 04:37:00,3.54,26.838,-0.3,1287,103,219
1679046720,           2023-03-17 09:52:00,           2023-03-17 04:52:00,3.54,26.838,0,1287,103,220
1679047620,           2023-03-17 10:07:00,           2023-03-17 05:07:00,3.54,26.847,0.2,1252,88,270
1679048520,           2023-03-17 10:22:00,           2023-03-17 05:22:00,3.54,26.838,-0.1,1231,76,284
1679049420,           2023-03-17 10:37:00,           2023-03-17 05:37:00,3.54,26.814,-0.2,1287,102,222
1679050320,           2023-03-17 10:52:00,           2023-03-17 05:52:00,3.54,26.789,0,1272,96,248
1679051220,           2023-03-17 11:07:00,           2023-03-17 06:07:00,3.54,26.747,-0.3,1224,76,284
1679052120,           2023-03-17 11:22:00,           2023-03-17 06:22:00,3.54,26.772,0.8,1294,102,204
1679053020,           2023-03-17 11:37:00,           2023-03-17 06:37:00,3.54,26.772,1.8,1288,102,220
