            Unix Timestamp,               UTC_Date_&_Time,                 Colombia Time,       Battery,   Temperature,           PAR,  Acceleration X,  Acceleration Y,  Acceleration Z
1678751640,           2023-03-13 23:54:00,           2023-03-13 18:54:00,3.51,27.499,0,1120,105,396
1678752540,           2023-03-14 00:09:00,           2023-03-13 19:09:00,3.52,27.49,0.1,1121,102,396
1678753440,           2023-03-14 00:24:00,           2023-03-13 19:24:00,3.51,27.507,0.1,1132,110,384
1678754340,           2023-03-14 00:39:00,           2023-03-13 19:39:00,3.51,27.499,0.3,1126,104,392
1678755240,           2023-03-14 00:54:00,           2023-03-13 19:54:00,3.51,27.482,0.3,1136,112,375
1678756140,           2023-03-14 01:09:00,           2023-03-13 20:09:00,3.51,27.482,-0.1,1121,103,398
1678757040,           2023-03-14 01:24:00,           2023-03-13 20:24:00,3.51,27.49,0.2,1148,118,352
1678757940,           2023-03-14 01:39:00,           2023-03-13 20:39:00,3.51,27.49,0.1,1140,112,368
1678758840,           2023-03-14 01:54:00,           2023-03-13 20:54:00,3.51,27.482,-0.1,1118,102,398
1678759740,           2023-03-14 02:09:00,           2023-03-13 21:09:00,3.51,27.482,0,1142,113,364
1678760640,           2023-03-14 02:24:00,           2023-03-13 21:24:00,3.51,27.482,0,1112,102,401
1678761540,           2023-03-14 02:39:00,           2023-03-13 21:39:00,3.51,27.482,0.1,1132,110,384
1678762440,           2023-03-14 02:54:00,           2023-03-13 21:54:00,3.51,27.49,-0.1,1113,102,400
1678763340,           2023-03-14 03:09:00,           2023-03-13 22:09:00,3.51,27.499,0.3,1148,120,348
1678764240,           2023-03-14 03:24:00,           2023-03-13 22:24:00,3.51,27.482,-0.1,1111,100,403
1678765140,           2023-03-14 03:39:00,           2023-03-13 22:39:00,3.51,27.474,0.1,1127,108,387
1678766040,           2023-03-14 03:54:00,           2023-03-13 22:54:00,3.51,27.466,0.1,1136,110,380
1678766940,           2023-03-14 04:09:00,           2023-03-13 23:09:00,3.51,27.466,0,1144,118,355
1678767840,           2023-03-14 04:24:00,           2023-03-13 23:24:00,3.51,27.466,0,1137,112,374
1678768740,           2023-03-14 04:39:00,           2023-03-13 23:39:00,3.51,27.474,-0.1,1128,107,391
1678769640,           2023-03-14 04:54:00,           2023-03-13 23:54:00,3.51,27.474,0,1107,99,403
1678770540,           2023-03-14 05:09:00,           2023-03-14 00:09:00,3.51,27.482,0.1,1132,108,387
1678771440,           2023-03-14 05:24:00,           2023-03-14 00:24:00,3.51,27.474,0,1120,103,398
1678772340,           2023-03-14 05:39:00,           2023-03-14 00:39:00,3.51,27.49,0.4,1136,112,376
1678773240,           2023-03-14 05:54:00,           2023-03-14 00:54:00,3.51,27.474,0,1126,104,391
1678774140,           2023-03-14 06:09:00,           2023-03-14 01:09:00,3.51,27.474,-0.1,1116,103,399
1678775040,           2023-03-14 06:24:00,           2023-03-14 01:24:00,3.51,27.482,0,1123,104,396
1678775940,           2023-03-14 06:39:00,           2023-03-14 01:39:00,3.51,27.449,-0.1,1113,100,400
1678776840,           2023-03-14 06:54:00,           2023-03-14 01:54:00,3.51,27.457,-0.4,1168,134,272
1678777740,           2023-03-14 07:09:00,           2023-03-14 02:09:00,3.51,27.482,0.1,1108,100,403
1678778640,           2023-03-14 07:24:00,           2023-03-14 02:24:00,3.51,27.474,-0.2,1105,102,403
1678779540,           2023-03-14 07:39:00,           2023-03-14 02:39:00,3.51,27.466,0.1,1118,103,400
1678780440,           2023-03-14 07:54:00,           2023-03-14 02:54:00,3.51,27.457,-0.2,1168,132,260
1678781340,           2023-03-14 08:09:00,           2023-03-14 03:09:00,3.51,27.441,-0.1,1120,103,400
1678782240,           2023-03-14 08:24:00,           2023-03-14 03:24:00,3.51,27.433,-0.2,1124,108,393
1678783140,           2023-03-14 08:39:00,           2023-03-14 03:39:00,3.51,27.424,-0.1,1118,103,400
1678784040,           2023-03-14 08:54:00,           2023-03-14 03:54:00,3.51,27.433,0.1,1120,104,398
1678784940,           2023-03-14 09:09:00,           2023-03-14 04:09:00,3.51,27.424,0,1134,110,384
1678785840,           2023-03-14 09:24:00,           2023-03-14 04:24:00,3.51,27.416,-0.1,1139,113,366
1678786740,           2023-03-14 09:39:00,           2023-03-14 04:39:00,3.51,27.4,-0.1,1116,102,400
1678787640,           2023-03-14 09:54:00,           2023-03-14 04:54:00,3.51,27.408,0.3,1136,112,376
1678788540,           2023-03-14 10:09:00,           2023-03-14 05:09:00,3.51,27.4,0.1,1136,112,374
1678789440,           2023-03-14 10:24:00,           2023-03-14 05:24:00,3.51,27.4,0.1,1127,108,391
1678790340,           2023-03-14 10:39:00,           2023-03-14 05:39:00,3.51,27.35,0.4,1144,118,358
1678791240,           2023-03-14 10:54:00,           2023-03-14 05:54:00,3.51,27.334,-0.1,1126,104,396
1678792140,           2023-03-14 11:09:00,           2023-03-14 06:09:00,3.51,27.326,-0.3,1132,108,384
1678793040,           2023-03-14 11:24:00,           2023-03-14 06:24:00,3.51,27.317,0.9,1112,103,403
1678793940,           2023-03-14 11:39:00,           2023-03-14 06:39:00,3.51,27.293,6.4,1112,99,403
1678794840,           2023-03-14 11:54:00,           2023-03-14 06:54:00,3.51,27.276,13.8,1103,99,406
1678795740,           2023-03-14 12:09:00,           2023-03-14 07:09:00,3.51,27.293,21.9,1104,99,404
1678796640,           2023-03-14 12:24:00,           2023-03-14 07:24:00,3.51,27.301,38.2,1113,102,401
1678797540,           2023-03-14 12:39:00,           2023-03-14 07:39:00,3.51,27.309,60,1103,97,403
1678798440,           2023-03-14 12:54:00,           2023-03-14 07:54:00,3.51,27.35,74,1108,97,403
1678799340,           2023-03-14 13:09:00,           2023-03-14 08:09:00,3.51,27.367,79,1116,103,399
1678800240,           2023-03-14 13:24:00,           2023-03-14 08:24:00,3.51,27.375,91.4,1099,96,403
1678801140,           2023-03-14 13:39:00,           2023-03-14 08:39:00,3.51,27.4,120.5,1171,99,262
1678802040,           2023-03-14 13:54:00,           2023-03-14 08:54:00,3.51,27.35,137.6,1172,108,254
1678802940,           2023-03-14 14:09:00,           2023-03-14 09:09:00,3.51,27.383,193.3,1169,87,271
1678803840,           2023-03-14 14:24:00,           2023-03-14 09:24:00,3.51,27.375,221,1103,97,404
1678804740,           2023-03-14 14:39:00,           2023-03-14 09:39:00,3.51,27.375,251.7,1100,97,403
1678805640,           2023-03-14 14:54:00,           2023-03-14 09:54:00,3.51,27.4,296.8,1107,99,406
1678806540,           2023-03-14 15:09:00,           2023-03-14 10:09:00,3.51,27.424,353.5,1097,96,408
1678807440,           2023-03-14 15:24:00,           2023-03-14 10:24:00,3.51,27.441,361.9,1112,102,400
1678808340,           2023-03-14 15:39:00,           2023-03-14 10:39:00,3.51,27.474,389.8,1116,103,400
1678809240,           2023-03-14 15:54:00,           2023-03-14 10:54:00,3.51,27.499,409.9,1169,83,283
1678810140,           2023-03-14 16:09:00,           2023-03-14 11:09:00,3.51,27.499,437.4,1171,128,256
1678811040,           2023-03-14 16:24:00,           2023-03-14 11:24:00,3.51,27.515,433.3,1171,92,264
1678811940,           2023-03-14 16:39:00,           2023-03-14 11:39:00,3.51,27.532,458.4,1108,99,404
1678812840,           2023-03-14 16:54:00,           2023-03-14 11:54:00,3.51,27.515,489.4,1169,84,279
1678813740,           2023-03-14 17:09:00,           2023-03-14 12:09:00,3.52,27.515,528.4,1100,96,403
1678814640,           2023-03-14 17:24:00,           2023-03-14 12:24:00,3.51,27.565,554.6,1174,108,252
1678815540,           2023-03-14 17:39:00,           2023-03-14 12:39:00,3.52,27.597,594.8,1168,84,286
1678816440,           2023-03-14 17:54:00,           2023-03-14 12:54:00,3.51,27.614,541.8,1171,120,248
1678817340,           2023-03-14 18:09:00,           2023-03-14 13:09:00,3.51,27.639,616,1169,131,256
1678818240,           2023-03-14 18:24:00,           2023-03-14 13:24:00,3.52,27.663,513.5,1168,83,284
1678819140,           2023-03-14 18:39:00,           2023-03-14 13:39:00,3.52,27.589,541.4,1103,97,408
1678820040,           2023-03-14 18:54:00,           2023-03-14 13:54:00,3.51,27.581,558.5,1174,112,254
1678820940,           2023-03-14 19:09:00,           2023-03-14 14:09:00,3.51,27.639,529.6,1174,124,248
1678821840,           2023-03-14 19:24:00,           2023-03-14 14:24:00,3.52,27.688,553.4,1172,128,254
1678822740,           2023-03-14 19:39:00,           2023-03-14 14:39:00,3.52,27.729,481.3,1169,131,260
1678823640,           2023-03-14 19:54:00,           2023-03-14 14:54:00,3.52,27.803,445.8,1171,120,248
1678824540,           2023-03-14 20:09:00,           2023-03-14 15:09:00,3.52,27.836,375.5,1167,131,272
1678825440,           2023-03-14 20:24:00,           2023-03-14 15:24:00,3.51,27.828,361.6,1171,128,252
1678826340,           2023-03-14 20:39:00,           2023-03-14 15:39:00,3.52,27.811,323.9,1174,110,248
1678827240,           2023-03-14 20:54:00,           2023-03-14 15:54:00,3.52,27.803,291,1169,92,268
1678828140,           2023-03-14 21:09:00,           2023-03-14 16:09:00,3.52,27.803,260.2,1171,121,248
1678829040,           2023-03-14 21:24:00,           2023-03-14 16:24:00,3.52,27.787,224.3,1171,124,249
1678829940,           2023-03-14 21:39:00,           2023-03-14 16:39:00,3.52,27.762,186.3,1171,128,256
1678830840,           2023-03-14 21:54:00,           2023-03-14 16:54:00,3.52,27.729,150.3,1175,112,248
1678831740,           2023-03-14 22:09:00,           2023-03-14 17:09:00,3.52,27.696,117,1174,110,248
1678832640,           2023-03-14 22:24:00,           2023-03-14 17:24:00,3.52,27.672,85,1167,88,283
1678833540,           2023-03-14 22:39:00,           2023-03-14 17:39:00,3.52,27.647,55.6,1171,104,256
1678834440,           2023-03-14 22:54:00,           2023-03-14 17:54:00,3.52,27.614,34,1171,116,248
1678835340,           2023-03-14 23:09:00,           2023-03-14 18:09:00,3.52,27.589,16.7,1105,100,406
1678836240,           2023-03-14 23:24:00,           2023-03-14 18:24:00,3.52,27.614,5.1,1171,112,256
1678837140,           2023-03-14 23:39:00,           2023-03-14 18:39:00,3.52,27.597,0.9,1172,118,248
1678838040,           2023-03-14 23:54:00,           2023-03-14 18:54:00,3.52,27.589,0,1174,120,252
1678838940,           2023-03-15 00:09:00,           2023-03-14 19:09:00,3.52,27.556,-0.1,1171,88,268
1678839840,           2023-03-15 00:24:00,           2023-03-14 19:24:00,3.52,27.556,-0.2,1172,112,252
1678840740,           2023-03-15 00:39:00,           2023-03-14 19:39:00,3.52,27.573,0.1,1171,120,252
1678841640,           2023-03-15 00:54:00,           2023-03-14 19:54:00,3.52,27.556,0,1120,103,399
1678842540,           2023-03-15 01:09:00,           2023-03-14 20:09:00,3.52,27.581,0,1168,102,264
1678843440,           2023-03-15 01:24:00,           2023-03-14 20:24:00,3.52,27.548,0.2,1168,88,270
1678844340,           2023-03-15 01:39:00,           2023-03-14 20:39:00,3.52,27.548,-0.2,1100,99,406
1678845240,           2023-03-15 01:54:00,           2023-03-14 20:54:00,3.52,27.548,-0.1,1103,96,404
1678846140,           2023-03-15 02:09:00,           2023-03-14 21:09:00,3.52,27.54,0.1,1171,88,273
1678847040,           2023-03-15 02:24:00,           2023-03-14 21:24:00,3.52,27.54,0,1171,80,284
1678847940,           2023-03-15 02:39:00,           2023-03-14 21:39:00,3.52,27.556,0,1168,80,283
1678848840,           2023-03-15 02:54:00,           2023-03-14 21:54:00,3.52,27.474,0,1105,99,408
1678849740,           2023-03-15 03:09:00,           2023-03-14 22:09:00,3.52,27.441,-0.1,1108,103,403
1678850640,           2023-03-15 03:24:00,           2023-03-14 22:24:00,3.52,27.383,-0.1,1168,89,287
1678851540,           2023-03-15 03:39:00,           2023-03-14 22:39:00,3.52,27.367,0,1103,99,403
1678852440,           2023-03-15 03:54:00,           2023-03-14 22:54:00,3.52,27.35,0.2,1148,118,352
1678853340,           2023-03-15 04:09:00,           2023-03-14 23:09:00,3.52,27.342,0.1,1120,104,400
1678854240,           2023-03-15 04:24:00,           2023-03-14 23:24:00,3.52,27.342,0.1,1112,102,403
1678855140,           2023-03-15 04:39:00,           2023-03-14 23:39:00,3.51,27.359,0.1,1111,102,403
1678856040,           2023-03-15 04:54:00,           2023-03-14 23:54:00,3.52,27.35,-0.1,1104,100,406
1678856940,           2023-03-15 05:09:00,           2023-03-15 00:09:00,3.51,27.35,0,1113,103,403
1678857840,           2023-03-15 05:24:00,           2023-03-15 00:24:00,3.52,27.375,0.2,1168,89,271
1678858740,           2023-03-15 05:39:00,           2023-03-15 00:39:00,3.52,27.391,0,1168,88,281
1678859640,           2023-03-15 05:54:00,           2023-03-15 00:54:00,3.51,27.391,0,1104,102,408
1678860540,           2023-03-15 06:09:00,           2023-03-15 01:09:00,3.51,27.424,-0.2,1112,102,406
1678861440,           2023-03-15 06:24:00,           2023-03-15 01:24:00,3.51,27.416,0,1118,104,400
1678862340,           2023-03-15 06:39:00,           2023-03-15 01:39:00,3.52,27.466,0.2,1102,99,406
1678863240,           2023-03-15 06:54:00,           2023-03-15 01:54:00,3.52,27.49,0.1,1100,96,408
1678864140,           2023-03-15 07:09:00,           2023-03-15 02:09:00,3.52,27.507,0,1171,112,252
1678865040,           2023-03-15 07:24:00,           2023-03-15 02:24:00,3.52,27.499,0.1,1167,131,280
1678865940,           2023-03-15 07:39:00,           2023-03-15 02:39:00,3.52,27.507,0.1,1168,92,262
1678866840,           2023-03-15 07:54:00,           2023-03-15 02:54:00,3.52,27.523,0,1168,81,283
1678867740,           2023-03-15 08:09:00,           2023-03-15 03:09:00,3.52,27.482,0.2,1174,120,248
1678868640,           2023-03-15 08:24:00,           2023-03-15 03:24:00,3.52,27.466,0.1,1100,96,408
1678869540,           2023-03-15 08:39:00,           2023-03-15 03:39:00,3.52,27.466,0,1104,99,403
1678870440,           2023-03-15 08:54:00,           2023-03-15 03:54:00,3.52,27.466,0.1,1171,88,264
1678871340,           2023-03-15 09:09:00,           2023-03-15 04:09:00,3.52,27.466,0.1,1168,80,279
1678872240,           2023-03-15 09:24:00,           2023-03-15 04:24:00,3.52,27.466,0,1171,91,271
1678873140,           2023-03-15 09:39:00,           2023-03-15 04:39:00,3.52,27.457,0.3,1139,116,364
1678874040,           2023-03-15 09:54:00,           2023-03-15 04:54:00,3.52,27.466,-0.1,1132,108,385
1678874940,           2023-03-15 10:09:00,           2023-03-15 05:09:00,3.52,27.466,0.4,1168,100,262
1678875840,           2023-03-15 10:24:00,           2023-03-15 05:24:00,3.51,27.457,0.2,1144,115,361
1678876740,           2023-03-15 10:39:00,           2023-03-15 05:39:00,3.52,27.433,0.1,1097,99,406
1678877640,           2023-03-15 10:54:00,           2023-03-15 05:54:00,3.51,27.441,0.2,1103,99,408
1678878540,           2023-03-15 11:09:00,           2023-03-15 06:09:00,3.51,27.457,0.1,1166,132,288
1678879440,           2023-03-15 11:24:00,           2023-03-15 06:24:00,3.52,27.466,1.2,1103,99,404
1678880340,           2023-03-15 11:39:00,           2023-03-15 06:39:00,3.52,27.449,7.3,1172,96,264
1678881240,           2023-03-15 11:54:00,           2023-03-15 06:54:00,3.51,27.4,16.8,1126,108,392
1678882140,           2023-03-15 12:09:00,           2023-03-15 07:09:00,3.51,27.375,28.4,1112,104,400
1678883040,           2023-03-15 12:24:00,           2023-03-15 07:24:00,3.51,27.375,51.2,1171,96,260
1678883940,           2023-03-15 12:39:00,           2023-03-15 07:39:00,3.51,27.359,71,1107,102,403
1678884840,           2023-03-15 12:54:00,           2023-03-15 07:54:00,3.51,27.359,85.5,1112,103,403
1678885740,           2023-03-15 13:09:00,           2023-03-15 08:09:00,3.51,27.383,145.1,1103,96,408
1678886640,           2023-03-15 13:24:00,           2023-03-15 08:24:00,3.51,27.375,87,1107,100,406
1678887540,           2023-03-15 13:39:00,           2023-03-15 08:39:00,3.52,27.375,121.5,1112,102,403
1678888440,           2023-03-15 13:54:00,           2023-03-15 08:54:00,3.52,27.4,150.6,1169,81,284
1678889340,           2023-03-15 14:09:00,           2023-03-15 09:09:00,3.51,27.4,147,1171,108,256
1678890240,           2023-03-15 14:24:00,           2023-03-15 09:24:00,3.51,27.408,283.3,1169,88,270
1678891140,           2023-03-15 14:39:00,           2023-03-15 09:39:00,3.52,27.441,150.4,1116,103,400
1678892040,           2023-03-15 14:54:00,           2023-03-15 09:54:00,3.51,27.449,186.7,1169,88,281
1678892940,           2023-03-15 15:09:00,           2023-03-15 10:09:00,3.51,27.424,263.1,1104,102,404
1678893840,           2023-03-15 15:24:00,           2023-03-15 10:24:00,3.51,27.416,192.5,1171,108,256
1678894740,           2023-03-15 15:39:00,           2023-03-15 10:39:00,3.51,27.424,325.8,1107,99,403
1678895640,           2023-03-15 15:54:00,           2023-03-15 10:54:00,3.51,27.433,314.2,1176,115,249
1678896540,           2023-03-15 16:09:00,           2023-03-15 11:09:00,3.51,27.375,202.4,1168,88,272
1678897440,           2023-03-15 16:24:00,           2023-03-15 11:24:00,3.51,27.334,279.3,1113,102,406
1678898340,           2023-03-15 16:39:00,           2023-03-15 11:39:00,3.51,27.375,381.7,1171,116,256
1678899240,           2023-03-15 16:54:00,           2023-03-15 11:54:00,3.51,27.367,289.2,1112,100,406
1678900140,           2023-03-15 17:09:00,           2023-03-15 12:09:00,3.51,27.334,285.5,1113,103,403
1678901040,           2023-03-15 17:24:00,           2023-03-15 12:24:00,3.51,27.359,312.9,1112,102,403
1678901940,           2023-03-15 17:39:00,           2023-03-15 12:39:00,3.52,27.359,273,1104,99,408
1678902840,           2023-03-15 17:54:00,           2023-03-15 12:54:00,3.51,27.35,257.4,1171,128,252
1678903740,           2023-03-15 18:09:00,           2023-03-15 13:09:00,3.51,27.424,449,1171,124,250
1678904640,           2023-03-15 18:24:00,           2023-03-15 13:24:00,3.52,27.499,644.5,1174,110,252
1678905540,           2023-03-15 18:39:00,           2023-03-15 13:39:00,3.51,27.523,440.8,1169,88,275
1678906440,           2023-03-15 18:54:00,           2023-03-15 13:54:00,3.52,27.548,361.4,1171,96,260
1678907340,           2023-03-15 19:09:00,           2023-03-15 14:09:00,3.51,27.441,250.5,1119,104,399
1678908240,           2023-03-15 19:24:00,           2023-03-15 14:24:00,3.51,27.375,143.9,1169,96,262
1678909140,           2023-03-15 19:39:00,           2023-03-15 14:39:00,3.51,27.383,214.1,1110,102,406
1678910040,           2023-03-15 19:54:00,           2023-03-15 14:54:00,3.52,27.482,398.4,1169,84,275
1678910940,           2023-03-15 20:09:00,           2023-03-15 15:09:00,3.52,27.49,265.2,1102,100,406
1678911840,           2023-03-15 20:24:00,           2023-03-15 15:24:00,3.51,27.565,419.5,1175,112,252
1678912740,           2023-03-15 20:39:00,           2023-03-15 15:39:00,3.52,27.523,274.7,1171,115,248
1678913640,           2023-03-15 20:54:00,           2023-03-15 15:54:00,3.51,27.449,164.7,1168,96,270
1678914540,           2023-03-15 21:09:00,           2023-03-15 16:09:00,3.51,27.4,106.5,1172,128,256
1678915440,           2023-03-15 21:24:00,           2023-03-15 16:24:00,3.51,27.416,128.9,1110,100,404
1678916340,           2023-03-15 21:39:00,           2023-03-15 16:39:00,3.51,27.416,118.7,1112,102,406
1678917240,           2023-03-15 21:54:00,           2023-03-15 16:54:00,3.51,27.408,83.4,1100,96,408
1678918140,           2023-03-15 22:09:00,           2023-03-15 17:09:00,3.51,27.391,49.5,1107,100,406
1678919040,           2023-03-15 22:24:00,           2023-03-15 17:24:00,3.51,27.424,35.1,1168,96,262
1678919940,           2023-03-15 22:39:00,           2023-03-15 17:39:00,3.51,27.424,32.1,1171,99,262
1678920840,           2023-03-15 22:54:00,           2023-03-15 17:54:00,3.51,27.441,30,1100,100,404
1678921740,           2023-03-15 23:09:00,           2023-03-15 18:09:00,3.51,27.441,19.5,1169,96,264
1678922640,           2023-03-15 23:24:00,           2023-03-15 18:24:00,3.52,27.449,4.8,1120,103,399
1678923540,           2023-03-15 23:39:00,           2023-03-15 18:39:00,3.52,27.441,0.3,1110,100,403
1678924440,           2023-03-15 23:54:00,           2023-03-15 18:54:00,3.52,27.457,0,1164,132,286
1678925340,           2023-03-16 00:09:00,           2023-03-15 19:09:00,3.51,27.433,-0.1,1174,108,252
1678926240,           2023-03-16 00:24:00,           2023-03-15 19:24:00,3.51,27.424,-0.2,1120,105,398
1678927140,           2023-03-16 00:39:00,           2023-03-15 19:39:00,3.51,27.424,0,1172,112,256
1678928040,           2023-03-16 00:54:00,           2023-03-15 19:54:00,3.51,27.433,-0.3,1104,100,404
1678928940,           2023-03-16 01:09:00,           2023-03-15 20:09:00,3.51,27.433,0,1168,83,287
1678929840,           2023-03-16 01:24:00,           2023-03-15 20:24:00,3.51,27.433,0.2,1168,92,281
1678930740,           2023-03-16 01:39:00,           2023-03-15 20:39:00,3.51,27.408,0,1168,95,271
1678931640,           2023-03-16 01:54:00,           2023-03-15 20:54:00,3.51,27.367,0,1168,96,272
1678932540,           2023-03-16 02:09:00,           2023-03-15 21:09:00,3.51,27.35,0,1171,118,248
1678933440,           2023-03-16 02:24:00,           2023-03-15 21:24:00,3.51,27.235,0.1,1168,92,287
1678934340,           2023-03-16 02:39:00,           2023-03-15 21:39:00,3.51,27.194,0,1118,104,400
1678935240,           2023-03-16 02:54:00,           2023-03-15 21:54:00,3.51,27.177,-0.1,1123,103,398
1678936140,           2023-03-16 03:09:00,           2023-03-15 22:09:00,3.51,27.169,0.3,1104,100,406
1678937040,           2023-03-16 03:24:00,           2023-03-15 22:24:00,3.51,27.169,-0.1,1110,100,403
1678937940,           2023-03-16 03:39:00,           2023-03-15 22:39:00,3.51,27.152,0.1,1110,102,400
1678938840,           2023-03-16 03:54:00,           2023-03-15 22:54:00,3.51,27.177,-0.2,1171,87,279
1678939740,           2023-03-16 04:09:00,           2023-03-15 23:09:00,3.51,27.185,0.2,1104,99,406
1678940640,           2023-03-16 04:24:00,           2023-03-15 23:24:00,3.51,27.169,-0.1,1171,86,280
1678941540,           2023-03-16 04:39:00,           2023-03-15 23:39:00,3.51,27.161,0.2,1107,103,403
1678942440,           2023-03-16 04:54:00,           2023-03-15 23:54:00,3.51,27.177,0.1,1171,92,272
1678943340,           2023-03-16 05:09:00,           2023-03-16 00:09:00,3.51,27.169,0,1107,100,404
1678944240,           2023-03-16 05:24:00,           2023-03-16 00:24:00,3.51,27.177,0,1105,102,404
1678945140,           2023-03-16 05:39:00,           2023-03-16 00:39:00,3.51,27.21,0.2,1171,104,262
1678946040,           2023-03-16 05:54:00,           2023-03-16 00:54:00,3.51,27.21,0.2,1100,96,404
1678946940,           2023-03-16 06:09:00,           2023-03-16 01:09:00,3.51,27.235,0.2,1112,103,406
1678947840,           2023-03-16 06:24:00,           2023-03-16 01:24:00,3.51,27.251,0.2,1113,102,403
1678948740,           2023-03-16 06:39:00,           2023-03-16 01:39:00,3.51,27.243,0,1169,81,281
1678949640,           2023-03-16 06:54:00,           2023-03-16 01:54:00,3.51,27.235,0.1,1104,100,408
1678950540,           2023-03-16 07:09:00,           2023-03-16 02:09:00,3.51,27.185,0.1,1167,92,271
1678951440,           2023-03-16 07:24:00,           2023-03-16 02:24:00,3.51,27.161,0,1111,102,403
1678952340,           2023-03-16 07:39:00,           2023-03-16 02:39:00,3.52,27.128,0.2,1169,88,271
1678953240,           2023-03-16 07:54:00,           2023-03-16 02:54:00,3.51,27.144,0.1,1110,99,406
1678954140,           2023-03-16 08:09:00,           2023-03-16 03:09:00,3.51,27.161,0.2,1108,102,403
1678955040,           2023-03-16 08:24:00,           2023-03-16 03:24:00,3.51,27.161,0.1,1100,96,403
1678955940,           2023-03-16 08:39:00,           2023-03-16 03:39:00,3.51,27.185,0.1,1103,99,403
1678956840,           2023-03-16 08:54:00,           2023-03-16 03:54:00,3.51,27.161,0,1169,108,256
1678957740,           2023-03-16 09:09:00,           2023-03-16 04:09:00,3.51,27.144,-0.2,1113,104,403
1678958640,           2023-03-16 09:24:00,           2023-03-16 04:24:00,3.51,27.144,-0.1,1112,103,400
1678959540,           2023-03-16 09:39:00,           2023-03-16 04:39:00,3.51,27.119,0.3,1112,103,406
1678960440,           2023-03-16 09:54:00,           2023-03-16 04:54:00,3.51,27.103,0.2,1116,103,400
1678961340,           2023-03-16 10:09:00,           2023-03-16 05:09:00,3.51,27.119,0.1,1171,80,284
1678962240,           2023-03-16 10:24:00,           2023-03-16 05:24:00,3.51,27.136,0.2,1171,104,264
1678963140,           2023-03-16 10:39:00,           2023-03-16 05:39:00,3.51,27.161,-0.1,1127,108,391
1678964040,           2023-03-16 10:54:00,           2023-03-16 05:54:00,3.51,27.152,0.1,1103,102,408
1678964940,           2023-03-16 11:09:00,           2023-03-16 06:09:00,3.51,27.128,0.1,1107,102,403
1678965840,           2023-03-16 11:24:00,           2023-03-16 06:24:00,3.51,27.144,1.2,1107,99,404
1678966740,           2023-03-16 11:39:00,           2023-03-16 06:39:00,3.51,27.144,4.9,1167,95,287
1678967640,           2023-03-16 11:54:00,           2023-03-16 06:54:00,3.51,27.103,11.8,1169,80,281
1678968540,           2023-03-16 12:09:00,           2023-03-16 07:09:00,3.51,27.111,22.8,1112,103,403
1678969440,           2023-03-16 12:24:00,           2023-03-16 07:24:00,3.51,27.111,33,1169,84,284
1678970340,           2023-03-16 12:39:00,           2023-03-16 07:39:00,3.51,27.111,53.4,1124,108,392
1678971240,           2023-03-16 12:54:00,           2023-03-16 07:54:00,3.51,27.128,69.4,1167,88,283
1678972140,           2023-03-16 13:09:00,           2023-03-16 08:09:00,3.51,27.128,81.4,1112,102,404
1678973040,           2023-03-16 13:24:00,           2023-03-16 08:24:00,3.51,27.136,76.5,1104,99,406
