            Unix Timestamp,               UTC_Date_&_Time,                 Colombia Time,       Battery,   Temperature,           PAR,  Acceleration X,  Acceleration Y,  Acceleration Z
1678778820,           2023-03-14 07:27:00,           2023-03-14 02:27:00,3.54,27.111,0,1116,177,207
1678779720,           2023-03-14 07:42:00,           2023-03-14 02:42:00,3.54,27.086,0.2,1164,176,127
1678780620,           2023-03-14 07:57:00,           2023-03-14 02:57:00,3.54,27.094,0.2,1168,175,127
1678781520,           2023-03-14 08:12:00,           2023-03-14 03:12:00,3.54,27.103,0.1,1113,177,207
1678782420,           2023-03-14 08:27:00,           2023-03-14 03:27:00,3.54,27.078,0.2,1112,177,208
1678783320,           2023-03-14 08:42:00,           2023-03-14 03:42:00,3.54,27.086,-0.2,1112,176,206
1678784220,           2023-03-14 08:57:00,           2023-03-14 03:57:00,3.54,27.061,0.1,1112,177,207
1678785120,           2023-03-14 09:12:00,           2023-03-14 04:12:00,3.54,27.07,0.1,1112,176,207
1678786020,           2023-03-14 09:27:00,           2023-03-14 04:27:00,3.54,27.053,0,1111,179,208
1678786920,           2023-03-14 09:42:00,           2023-03-14 04:42:00,3.54,27.061,0.1,1168,172,127
1678787820,           2023-03-14 09:57:00,           2023-03-14 04:57:00,3.54,27.045,0,1168,176,127
1678788720,           2023-03-14 10:12:00,           2023-03-14 05:12:00,3.54,27.07,-0.1,1116,179,206
1678789620,           2023-03-14 10:27:00,           2023-03-14 05:27:00,3.54,27.053,0,1112,177,207
1678790520,           2023-03-14 10:42:00,           2023-03-14 05:42:00,3.54,27.045,-0.2,1168,174,127
1678791420,           2023-03-14 10:57:00,           2023-03-14 05:57:00,3.54,27.061,0.3,1168,173,127
1678792320,           2023-03-14 11:12:00,           2023-03-14 06:12:00,3.54,27.078,0.2,1113,177,208
1678793220,           2023-03-14 11:27:00,           2023-03-14 06:27:00,3.54,27.061,0.7,1124,182,204
1678794120,           2023-03-14 11:42:00,           2023-03-14 06:42:00,3.54,27.045,2,1112,176,208
1678795020,           2023-03-14 11:57:00,           2023-03-14 06:57:00,3.54,27.07,4.1,1112,176,208
1678795920,           2023-03-14 12:12:00,           2023-03-14 07:12:00,3.54,27.07,6,1112,177,207
1678796820,           2023-03-14 12:27:00,           2023-03-14 07:27:00,3.54,27.053,14.2,1174,177,127
1678797720,           2023-03-14 12:42:00,           2023-03-14 07:42:00,3.54,27.07,20.3,1176,177,127
1678798620,           2023-03-14 12:57:00,           2023-03-14 07:57:00,3.54,27.07,24.5,1174,179,127
1678799520,           2023-03-14 13:12:00,           2023-03-14 08:12:00,3.54,27.053,31.2,1174,178,127
1678800420,           2023-03-14 13:27:00,           2023-03-14 08:27:00,3.54,27.078,39.7,1116,176,211
1678801320,           2023-03-14 13:42:00,           2023-03-14 08:42:00,3.54,27.07,48.5,1174,179,127
1678802220,           2023-03-14 13:57:00,           2023-03-14 08:57:00,3.54,27.078,59,1112,177,208
1678803120,           2023-03-14 14:12:00,           2023-03-14 09:12:00,3.54,27.086,69.3,1112,176,207
1678804020,           2023-03-14 14:27:00,           2023-03-14 09:27:00,3.54,27.103,47.5,1176,175,127
1678804920,           2023-03-14 14:42:00,           2023-03-14 09:42:00,3.54,27.119,88.6,1116,179,207
1678805820,           2023-03-14 14:57:00,           2023-03-14 09:57:00,3.54,27.103,95.6,1171,177,127
1678806720,           2023-03-14 15:12:00,           2023-03-14 10:12:00,3.54,27.103,108.3,1112,176,207
1678807620,           2023-03-14 15:27:00,           2023-03-14 10:27:00,3.54,27.103,117.1,1112,176,207
1678808520,           2023-03-14 15:42:00,           2023-03-14 10:42:00,3.54,27.111,123.6,1112,179,208
1678809420,           2023-03-14 15:57:00,           2023-03-14 10:57:00,3.54,27.119,138.2,1116,177,207
1678810320,           2023-03-14 16:12:00,           2023-03-14 11:12:00,3.54,27.103,142.9,1113,176,208
1678811220,           2023-03-14 16:27:00,           2023-03-14 11:27:00,3.54,27.094,155.2,1112,177,208
1678812120,           2023-03-14 16:42:00,           2023-03-14 11:42:00,3.54,27.119,160.7,1116,179,204
1678813020,           2023-03-14 16:57:00,           2023-03-14 11:57:00,3.54,27.119,164.3,1112,179,207
1678813920,           2023-03-14 17:12:00,           2023-03-14 12:12:00,3.54,27.119,165.9,1112,176,207
1678814820,           2023-03-14 17:27:00,           2023-03-14 12:27:00,3.53,27.128,166.6,1113,177,207
1678815720,           2023-03-14 17:42:00,           2023-03-14 12:42:00,3.54,27.119,177.1,1112,179,208
1678816620,           2023-03-14 17:57:00,           2023-03-14 12:57:00,3.54,27.119,152.8,1112,177,208
1678817520,           2023-03-14 18:12:00,           2023-03-14 13:12:00,3.54,27.128,144.3,1112,177,207
1678818420,           2023-03-14 18:27:00,           2023-03-14 13:27:00,3.54,27.128,139.3,1112,179,207
1678819320,           2023-03-14 18:42:00,           2023-03-14 13:42:00,3.54,27.136,129.7,1112,176,206
1678820220,           2023-03-14 18:57:00,           2023-03-14 13:57:00,3.54,27.144,120.5,1112,179,208
1678821120,           2023-03-14 19:12:00,           2023-03-14 14:12:00,3.54,27.144,111.8,1112,176,208
1678822020,           2023-03-14 19:27:00,           2023-03-14 14:27:00,3.54,27.152,104.6,1113,182,208
1678822920,           2023-03-14 19:42:00,           2023-03-14 14:42:00,3.54,27.136,93.9,1113,179,208
1678823820,           2023-03-14 19:57:00,           2023-03-14 14:57:00,3.54,27.152,87.7,1116,179,207
1678824720,           2023-03-14 20:12:00,           2023-03-14 15:12:00,3.54,27.128,79,1113,176,208
1678825620,           2023-03-14 20:27:00,           2023-03-14 15:27:00,3.54,27.144,69.2,1120,179,206
1678826520,           2023-03-14 20:42:00,           2023-03-14 15:42:00,3.54,27.128,62.2,1111,176,208
1678827420,           2023-03-14 20:57:00,           2023-03-14 15:57:00,3.54,27.119,54.7,1112,179,206
1678828320,           2023-03-14 21:12:00,           2023-03-14 16:12:00,3.54,27.119,45.4,1176,177,127
1678829220,           2023-03-14 21:27:00,           2023-03-14 16:27:00,3.54,27.119,38.1,1112,177,206
1678830120,           2023-03-14 21:42:00,           2023-03-14 16:42:00,3.54,27.086,30.6,1169,182,135
1678831020,           2023-03-14 21:57:00,           2023-03-14 16:57:00,3.54,27.086,24,1113,177,207
1678831920,           2023-03-14 22:12:00,           2023-03-14 17:12:00,3.54,27.061,18.3,1112,176,208
1678832820,           2023-03-14 22:27:00,           2023-03-14 17:27:00,3.54,27.103,13.2,1112,177,208
1678833720,           2023-03-14 22:42:00,           2023-03-14 17:42:00,3.54,27.07,9.2,1112,176,208
1678834620,           2023-03-14 22:57:00,           2023-03-14 17:57:00,3.54,27.078,6.2,1111,177,208
1678835520,           2023-03-14 23:12:00,           2023-03-14 18:12:00,3.54,27.07,3.4,1112,179,207
1678836420,           2023-03-14 23:27:00,           2023-03-14 18:27:00,3.54,27.061,0.9,1112,177,209
1678837320,           2023-03-14 23:42:00,           2023-03-14 18:42:00,3.54,27.061,0,1167,175,127
1678838220,           2023-03-14 23:57:00,           2023-03-14 18:57:00,3.54,27.053,0.1,1112,179,206
1678839120,           2023-03-15 00:12:00,           2023-03-14 19:12:00,3.54,27.061,0,1112,179,208
1678840020,           2023-03-15 00:27:00,           2023-03-14 19:27:00,3.54,27.07,-0.1,1177,183,127
1678840920,           2023-03-15 00:42:00,           2023-03-14 19:42:00,3.54,27.061,0.2,1113,176,207
1678841820,           2023-03-15 00:57:00,           2023-03-14 19:57:00,3.54,27.045,0.1,1113,177,208
1678842720,           2023-03-15 01:12:00,           2023-03-14 20:12:00,3.54,27.028,-0.1,1112,176,208
1678843620,           2023-03-15 01:27:00,           2023-03-14 20:27:00,3.54,27.012,0.2,1112,176,208
1678844520,           2023-03-15 01:42:00,           2023-03-14 20:42:00,3.54,27.02,0.2,1116,179,208
1678845420,           2023-03-15 01:57:00,           2023-03-14 20:57:00,3.54,27.045,0.1,1176,179,127
1678846320,           2023-03-15 02:12:00,           2023-03-14 21:12:00,3.54,27.045,0.5,1112,177,208
1678847220,           2023-03-15 02:27:00,           2023-03-14 21:27:00,3.54,26.995,0.2,1113,179,208
1678848120,           2023-03-15 02:42:00,           2023-03-14 21:42:00,3.54,27.02,-0.2,1171,179,127
1678849020,           2023-03-15 02:57:00,           2023-03-14 21:57:00,3.54,27.012,0,1116,179,206
1678849920,           2023-03-15 03:12:00,           2023-03-14 22:12:00,3.54,27.004,0.2,1113,176,207
1678850820,           2023-03-15 03:27:00,           2023-03-14 22:27:00,3.54,27.02,0,1111,176,208
1678851720,           2023-03-15 03:42:00,           2023-03-14 22:42:00,3.54,26.987,-0.1,1112,176,208
1678852620,           2023-03-15 03:57:00,           2023-03-14 22:57:00,3.54,27.012,0,1113,182,206
1678853520,           2023-03-15 04:12:00,           2023-03-14 23:12:00,3.54,27.012,0,1112,179,208
1678854420,           2023-03-15 04:27:00,           2023-03-14 23:27:00,3.54,27.012,0.1,1116,179,206
1678855320,           2023-03-15 04:42:00,           2023-03-14 23:42:00,3.54,27.004,-0.1,1119,179,206
1678856220,           2023-03-15 04:57:00,           2023-03-14 23:57:00,3.54,27.02,0.1,1112,177,207
1678857120,           2023-03-15 05:12:00,           2023-03-15 00:12:00,3.54,27.004,0.4,1116,180,207
1678858020,           2023-03-15 05:27:00,           2023-03-15 00:27:00,3.54,27.028,0.1,1116,179,208
1678858920,           2023-03-15 05:42:00,           2023-03-15 00:42:00,3.54,27.004,0.4,1112,179,206
1678859820,           2023-03-15 05:57:00,           2023-03-15 00:57:00,3.54,27.004,-0.1,1167,199,136
1678860720,           2023-03-15 06:12:00,           2023-03-15 01:12:00,3.54,27.004,0.1,1116,177,208
1678861620,           2023-03-15 06:27:00,           2023-03-15 01:27:00,3.54,27.004,0,1116,177,208
1678862520,           2023-03-15 06:42:00,           2023-03-15 01:42:00,3.54,26.987,-0.1,1120,180,206
1678863420,           2023-03-15 06:57:00,           2023-03-15 01:57:00,3.54,26.987,-0.2,1116,179,207
1678864320,           2023-03-15 07:12:00,           2023-03-15 02:12:00,3.54,26.987,0.1,1112,177,208
1678865220,           2023-03-15 07:27:00,           2023-03-15 02:27:00,3.54,26.995,0.2,1112,176,208
1678866120,           2023-03-15 07:42:00,           2023-03-15 02:42:00,3.54,26.995,-0.1,1113,176,207
1678867020,           2023-03-15 07:57:00,           2023-03-15 02:57:00,3.54,27.004,-0.1,1112,176,208
1678867920,           2023-03-15 08:12:00,           2023-03-15 03:12:00,3.54,26.995,-0.2,1116,179,206
1678868820,           2023-03-15 08:27:00,           2023-03-15 03:27:00,3.54,27.028,-0.3,1120,179,207
1678869720,           2023-03-15 08:42:00,           2023-03-15 03:42:00,3.54,27.02,0.1,1112,176,208
1678870620,           2023-03-15 08:57:00,           2023-03-15 03:57:00,3.54,27.045,0,1112,176,208
1678871520,           2023-03-15 09:12:00,           2023-03-15 04:12:00,3.54,27.045,-0.1,1116,177,206
1678872420,           2023-03-15 09:27:00,           2023-03-15 04:27:00,3.54,27.045,0.4,1172,179,127
1678873320,           2023-03-15 09:42:00,           2023-03-15 04:42:00,3.54,27.037,0,1167,176,127
1678874220,           2023-03-15 09:57:00,           2023-03-15 04:57:00,3.54,27.037,0,1176,179,127
1678875120,           2023-03-15 10:12:00,           2023-03-15 05:12:00,3.54,27.053,0.1,1172,175,127
1678876020,           2023-03-15 10:27:00,           2023-03-15 05:27:00,3.54,27.053,-0.1,1167,175,127
1678876920,           2023-03-15 10:42:00,           2023-03-15 05:42:00,3.54,27.045,0.2,1112,176,209
1678877820,           2023-03-15 10:57:00,           2023-03-15 05:57:00,3.54,27.012,0.2,1113,179,207
1678878720,           2023-03-15 11:12:00,           2023-03-15 06:12:00,3.54,27.004,0.3,1171,179,127
1678879620,           2023-03-15 11:27:00,           2023-03-15 06:27:00,3.54,27.037,0.4,1171,179,127
1678880520,           2023-03-15 11:42:00,           2023-03-15 06:42:00,3.54,27.028,2.2,1113,177,208
1678881420,           2023-03-15 11:57:00,           2023-03-15 06:57:00,3.54,27.02,4.5,1116,176,208
1678882320,           2023-03-15 12:12:00,           2023-03-15 07:12:00,3.54,27.012,6.7,1112,179,208
1678883220,           2023-03-15 12:27:00,           2023-03-15 07:27:00,3.54,27.012,13.7,1176,183,127
1678884120,           2023-03-15 12:42:00,           2023-03-15 07:42:00,3.54,27.012,18,1112,177,211
1678885020,           2023-03-15 12:57:00,           2023-03-15 07:57:00,3.54,27.02,19.6,1113,179,208
1678885920,           2023-03-15 13:12:00,           2023-03-15 08:12:00,3.54,27.037,28.6,1116,176,207
1678886820,           2023-03-15 13:27:00,           2023-03-15 08:27:00,3.54,27.028,19.1,1112,179,208
1678887720,           2023-03-15 13:42:00,           2023-03-15 08:42:00,3.54,27.028,40.6,1113,179,208
1678888620,           2023-03-15 13:57:00,           2023-03-15 08:57:00,3.54,27.028,49.4,1112,176,211
1678889520,           2023-03-15 14:12:00,           2023-03-15 09:12:00,3.54,27.02,37.7,1113,177,208
1678890420,           2023-03-15 14:27:00,           2023-03-15 09:27:00,3.54,27.02,60.7,1112,176,207
1678891320,           2023-03-15 14:42:00,           2023-03-15 09:42:00,3.54,27.028,35.1,1112,176,208
1678892220,           2023-03-15 14:57:00,           2023-03-15 09:57:00,3.54,27.004,48.3,1176,175,127
1678893120,           2023-03-15 15:12:00,           2023-03-15 10:12:00,3.54,26.995,44.4,1176,183,127
1678894020,           2023-03-15 15:27:00,           2023-03-15 10:27:00,3.54,26.995,121.8,1171,175,127
1678894920,           2023-03-15 15:42:00,           2023-03-15 10:42:00,3.54,27.012,85,1176,177,127
1678895820,           2023-03-15 15:57:00,           2023-03-15 10:57:00,3.54,26.995,80.7,1112,177,207
1678896720,           2023-03-15 16:12:00,           2023-03-15 11:12:00,3.54,26.979,50.9,1113,176,208
1678897620,           2023-03-15 16:27:00,           2023-03-15 11:27:00,3.54,26.987,75.6,1112,176,206
1678898520,           2023-03-15 16:42:00,           2023-03-15 11:42:00,3.54,26.987,97.1,1112,177,207
1678899420,           2023-03-15 16:57:00,           2023-03-15 11:57:00,3.54,26.995,78.5,1176,177,135
1678900320,           2023-03-15 17:12:00,           2023-03-15 12:12:00,3.54,27.004,94.1,1112,176,208
1678901220,           2023-03-15 17:27:00,           2023-03-15 12:27:00,3.54,27.004,105.3,1112,179,208
1678902120,           2023-03-15 17:42:00,           2023-03-15 12:42:00,3.54,26.995,78.6,1112,179,208
1678903020,           2023-03-15 17:57:00,           2023-03-15 12:57:00,3.54,27.012,93.1,1116,179,206
1678903920,           2023-03-15 18:12:00,           2023-03-15 13:12:00,3.54,27.037,155.6,1169,179,127
1678904820,           2023-03-15 18:27:00,           2023-03-15 13:27:00,3.54,27.053,116.9,1111,177,208
1678905720,           2023-03-15 18:42:00,           2023-03-15 13:42:00,3.54,27.037,129.2,1112,176,208
1678906620,           2023-03-15 18:57:00,           2023-03-15 13:57:00,3.54,27.045,85.1,1113,177,208
1678907520,           2023-03-15 19:12:00,           2023-03-15 14:12:00,3.54,26.995,59,1175,179,127
1678908420,           2023-03-15 19:27:00,           2023-03-15 14:27:00,3.54,26.987,30.7,1113,174,208
1678909320,           2023-03-15 19:42:00,           2023-03-15 14:42:00,3.54,26.995,66,1171,175,127
1678910220,           2023-03-15 19:57:00,           2023-03-15 14:57:00,3.54,27.028,77.9,1171,175,127
1678911120,           2023-03-15 20:12:00,           2023-03-15 15:12:00,3.54,27.02,76.5,1174,175,127
1678912020,           2023-03-15 20:27:00,           2023-03-15 15:27:00,3.54,27.037,92.8,1174,177,127
1678912920,           2023-03-15 20:42:00,           2023-03-15 15:42:00,3.54,26.979,54.2,1112,177,208
1678913820,           2023-03-15 20:57:00,           2023-03-15 15:57:00,3.54,26.995,36.5,1112,176,211
